No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
7523,WISEA J030803.11-080619.1,47.01296,-8.10532,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7524,WISEA J030803.13-081008.5,47.01304,-8.16903,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7525,SDSS J030803.13-080458.6,47.01306,-8.08296,G,,,,22.3g,0.0,0,0,15,1,0,4,0
7526,SDSS J030803.17-073133.4,47.01321,-7.52596,*,,,,22.2g,0.0,0,0,5,1,0,4,0
7527,WISEA J030803.17-075801.1,47.01325,-7.96699,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7528,WISEA J030803.18-074446.0,47.01327,-7.74611,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7529,SDSS J030803.18-081418.7,47.01327,-8.23854,G,,,,22.8g,0.0,0,0,15,1,0,4,0
7530,WISEA J030803.18-072600.9,47.01328,-7.4336,G,,,,23.0g,0.0,0,0,27,2,0,4,0
7531,WISEA J030803.18-072015.0,47.01329,-7.33753,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7532,WISEA J030803.19-080450.7,47.01332,-8.08075,G,,,,22.1g,0.0,0,0,27,2,0,4,0
7533,SDSS J030803.20-072611.2,47.01337,-7.43647,*,,,,22.2g,0.0,0,0,5,1,0,4,0
7534,SDSS J030803.21-074527.9,47.01338,-7.75776,G,,,,22.5g,0.0,0,0,15,1,0,4,0
7535,SDSS J030803.21-072348.3,47.0134,-7.39676,*,,,,22.3g,0.0,0,0,5,1,0,4,0
7536,WISEA J030803.23-080527.8,47.01341,-8.09119,*,,,,20.9g,0.0,0,0,17,2,0,4,0
7537,WISEA J030803.22-073953.8,47.01342,-7.66494,G,,,,21.2g,0.0,0,0,27,2,0,4,0
7538,SDSS J030803.22-075104.5,47.01343,-7.85127,*,,,,22.4g,0.0,0,0,5,1,0,4,0
7539,WISEA J030803.22-075246.9,47.01343,-7.87971,G,,,,18.0r,0.0,1,0,33,3,0,4,0
7540,WISEA J030803.26-075355.0,47.01359,-7.89863,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7541,WISEA J030803.25-074549.8,47.01363,-7.76389,G,,,,23.4g,0.0,0,0,27,2,0,3,0
7542,WISEA J030803.27-072109.4,47.01363,-7.35264,*,,,,22.4g,0.0,0,0,17,2,0,4,0
7543,WISEA J030803.28-075502.2,47.01369,-7.91728,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7544,WISEA J030803.29-071633.7,47.01371,-7.27605,G,,,,22.1g,0.0,0,0,27,2,0,4,0
7545,SDSS J030803.29-074130.9,47.01371,-7.69192,G,,,,22.8g,0.0,0,0,15,1,0,4,0
7546,WISEA J030803.30-071423.5,47.01379,-7.23987,G,,,,22.6g,0.0,0,0,27,2,0,4,0
7547,WISEA J030803.31-072304.5,47.0138,-7.3846,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7548,WISEA J030803.34-080855.8,47.01394,-8.14884,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7549,WISEA J030803.35-072153.7,47.01397,-7.36494,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7550,SDSS J030803.36-075711.7,47.01403,-7.95326,G,,,,22.4g,0.0,0,0,15,1,0,3,0
7551,WISEA J030803.36-081048.4,47.01404,-8.18014,G,107026.0,0.357,SUN ,20.9g,0.0,3,0,33,5,1,4,0
7552,WISEA J030803.37-074248.3,47.01405,-7.71344,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7553,WISEA J030803.37-072328.3,47.01405,-7.39121,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7554,WHL J030803.4-081049,47.01405,-8.18014,GClstr,107026.0,0.357,PUN ,     ,0.0,3,0,0,3,4,0,0
7555,WISEA J030803.43-075103.1,47.01432,-7.85089,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7556,WISEA J030803.43-074121.4,47.01433,-7.68928,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7557,WISEA J030803.43-072131.9,47.01433,-7.35887,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7558,WISEA J030803.44-081636.1,47.01434,-8.27672,G,,,,23.1g,0.0,0,0,27,2,0,4,0
7559,WISEA J030803.45-075042.9,47.01438,-7.84517,G,,,,22.3g,0.0,0,0,27,2,0,4,0
7560,WISEA J030803.45-072551.6,47.01441,-7.43101,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7561,SDSS J030803.47-071831.5,47.01449,-7.30876,*,,,,23.3g,0.0,0,0,5,1,0,4,0
7562,WISEA J030803.48-073700.6,47.01451,-7.61683,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7563,SDSS J030803.48-072843.5,47.01452,-7.47876,*,,,,22.6g,0.0,0,0,5,1,0,4,0
7564,WISEA J030803.48-073504.5,47.01452,-7.5846,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7565,WISEA J030803.61-081748.9,47.01453,-8.29691,G,,,,22.8g,0.0,0,0,27,2,0,4,0
7566,WISEA J030803.51-072531.2,47.01463,-7.42536,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7567,WISEA J030803.51-075403.5,47.01465,-7.90099,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7568,WISEA J030803.51-080127.2,47.01466,-8.02424,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7569,WISEA J030803.54-072050.7,47.01477,-7.34742,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7570,WISEA J030803.54-072908.6,47.01477,-7.48573,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7571,WISEA J030803.54-074726.6,47.01479,-7.79074,*,,,,19.4g,0.0,0,0,22,3,0,4,0
7572,WISEA J030803.56-075937.5,47.01485,-7.99376,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7573,WISEA J030803.59-075229.5,47.0149,-7.8749,G,,,,20.9g,0.0,0,0,27,2,0,4,0
7574,WISEA J030803.59-081159.2,47.01503,-8.19984,*,,,,23.2g,0.0,0,0,17,2,0,4,0
7575,WISEA J030803.62-074419.8,47.0151,-7.73884,*,,,,22.2g,0.0,0,0,17,2,0,4,0
7576,WISEA J030803.64-082957.2,47.01517,-8.49923,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7577,WISEA J030803.65-074003.9,47.01522,-7.66775,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7578,SDSS J030803.65-081335.4,47.01522,-8.22651,*,,,,23.9g,0.0,0,0,5,1,0,4,0
7579,WISEA J030803.67-080914.0,47.01525,-8.154,*,,,,19.5g,0.0,0,0,17,2,0,4,0
7580,WISEA J030803.71-080948.6,47.01529,-8.1634,G,,,,23.4g,0.0,0,0,27,2,0,4,0
7581,WISEA J030803.67-071351.3,47.01535,-7.23113,G,,,,22.3g,0.0,0,0,27,2,0,4,0
7582,SDSS J030803.69-080708.2,47.01538,-8.11895,*,,,,22.8g,0.0,0,0,5,1,0,3,0
7583,WISEA J030803.69-071756.9,47.01541,-7.29914,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7584,WISEA J030803.70-073540.2,47.01544,-7.59453,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7585,WISEA J030803.71-080844.6,47.01548,-8.14573,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7586,WISEA J030803.72-072800.1,47.0155,-7.46672,G,,,,20.9g,0.0,0,0,27,2,0,4,0
7587,WISEA J030803.73-073937.0,47.01556,-7.6603,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7588,WISEA J030803.73-074812.1,47.01557,-7.80358,G,,,,21.3g,0.0,0,0,27,2,0,4,0
7589,SDSS J030803.74-072513.6,47.0156,-7.42045,G,,,,24.4g,0.0,0,0,15,1,0,4,0
7590,SDSS J030803.74-081141.3,47.01561,-8.19481,G,,,,23.3g,0.0,0,0,15,1,0,3,0
7591,WISEA J030803.74-081406.8,47.01561,-8.23523,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7592,WISEA J030803.73-073736.1,47.01569,-7.62684,G,,,,20.7g,0.0,0,0,35,4,0,4,0
7593,SDSS J030803.76-072201.9,47.01569,-7.36721,G,,,,22.9g,0.0,0,0,15,1,0,3,0
7594,SDSS J030803.76-073925.9,47.01571,-7.6572,*,,,,21.2g,0.0,0,0,5,1,0,4,0
7595,SDSS J030803.77-074823.8,47.01575,-7.80662,G,,,,22.8g,0.0,0,0,15,1,0,4,0
7596,WISEA J030803.82-071311.2,47.01575,-7.21969,*,,,,18.1g,0.0,0,0,23,3,0,4,0
7597,WISEA J030803.79-081139.8,47.01583,-8.19441,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7598,WISEA J030803.79-073209.7,47.01583,-7.53605,G,,,,22.1g,0.0,0,0,27,2,0,4,0
7599,WISEA J030803.80-072846.7,47.01585,-7.47966,*,,,,17.9g,0.0,0,0,23,3,0,4,0
7600,SDSS J030803.82-075303.3,47.01592,-7.88427,G,,,,21.9g,0.0,0,0,15,1,0,4,0
7601,WISEA J030803.81-071212.1,47.01601,-7.20335,G,,,,22.5g,0.0,0,0,27,2,0,3,0
7602,SDSS J030803.85-072135.8,47.01607,-7.35995,G,,,,21.2g,0.0,0,0,15,1,0,4,0
7603,WISEA J030803.83-073249.4,47.01609,-7.54696,G,,,,21.1g,0.0,0,0,31,3,0,4,0
7604,WISEA J030803.86-073802.3,47.01609,-7.63398,*,,,,17.6g,0.0,0,0,23,3,0,2,0
7605,WISEA J030803.84-081025.2,47.01613,-8.1737,G,,,,22.8g,0.0,0,0,27,2,0,4,0
7606,WISEA J030803.87-072314.1,47.01614,-7.38726,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7607,WISEA J030803.88-071512.9,47.01619,-7.25361,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7608,WISEA J030803.88-082215.2,47.0162,-8.37089,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7609,WISEA J030803.88-080606.1,47.0162,-8.10171,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7610,SDSS J030803.88-072805.0,47.01621,-7.46806,*,,,,22.7g,0.0,0,0,5,1,0,4,0
7611,WISEA J030803.90-075632.5,47.01626,-7.94239,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7612,WISEA J030803.91-071657.7,47.01629,-7.28272,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7613,WISEA J030803.93-082319.4,47.01641,-8.38874,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7614,WISEA J030803.85-073750.2,47.01648,-7.6304,*,,,,20.0g,0.0,0,0,17,2,0,4,0
7615,WISEA J030803.85-082202.0,47.01649,-8.36758,G,,,,21.9g,0.0,0,0,27,2,0,3,0
7616,SDSS J030803.95-082325.3,47.0165,-8.39037,G,,,,20.9g,0.0,0,0,15,1,0,4,0
7617,SDSS J030803.98-072751.1,47.0166,-7.46421,G,,,,21.4g,0.0,0,0,15,1,0,4,0
7618,WISEA J030803.98-082132.8,47.01661,-8.35913,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7619,WISEA J030803.99-081932.3,47.01663,-8.32565,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7620,WISEA J030804.00-075528.6,47.01667,-7.92461,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7621,WISEA J030804.00-081609.4,47.01668,-8.26929,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7622,WISEA J030804.02-082404.6,47.0167,-8.40149,*,,,,23.1g,0.0,0,0,17,2,0,4,0
7623,WISEA J030804.02-080648.6,47.01676,-8.11352,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7624,SDSS J030804.04-072324.9,47.01684,-7.39026,G,,,,23.8g,0.0,0,0,18,2,0,4,0
7625,SDSS J030804.04-073816.7,47.01687,-7.63799,G,,,,22.4g,0.0,0,0,15,1,0,4,0
7626,SDSS J030804.04-080019.0,47.01687,-8.00529,*,,,,23.4g,0.0,0,0,5,1,0,3,0
7627,WISEA J030804.08-081313.0,47.01702,-8.2203,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7628,WISEA J030804.08-081742.8,47.01703,-8.29525,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7629,SDSS J030804.09-080009.2,47.01704,-8.00257,G,,,,22.6g,0.0,0,0,15,1,0,4,0
7630,WISEA J030804.09-081300.2,47.01705,-8.21672,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7631,WISEA J030804.12-073232.3,47.01721,-7.54233,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7632,WISEA J030804.13-071455.4,47.01721,-7.24872,G,,,,23.0g,0.0,0,0,27,2,0,4,0
7633,WISEA J030804.13-074612.5,47.01724,-7.77016,G,,,,22.3g,0.0,0,0,27,2,0,4,0
7634,WISEA J030804.15-080957.6,47.01726,-8.1661,G,,,,21.9g,0.0,0,0,27,2,0,3,0
7635,WISEA J030804.18-080220.8,47.01745,-8.03914,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7636,WISEA J030804.18-075807.3,47.01746,-7.96872,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7637,WISEA J030804.19-074233.8,47.01749,-7.7094,G,,,,19.6g,0.0,0,0,27,2,0,4,0
7638,WISEA J030804.21-071738.9,47.01758,-7.29414,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7639,WISEA J030804.22-081943.2,47.01759,-8.32867,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7640,WISEA J030804.23-074025.2,47.01766,-7.67368,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7641,WISEA J030804.25-081639.2,47.01771,-8.27758,G,,,,21.8g,0.0,0,0,27,2,0,4,0
7642,WISEA J030804.34-080925.8,47.01776,-8.15703,G,,,,22.1g,0.0,0,0,27,2,0,4,0
7643,WISEA J030804.26-080017.2,47.01776,-8.00478,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7644,WISEA J030804.27-072115.7,47.01782,-7.35438,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7645,WISEA J030804.27-082624.2,47.01782,-8.44007,G,,,,23.2g,0.0,0,0,27,2,0,4,0
7646,WISEA J030804.27-075134.1,47.01783,-7.85948,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7647,WISEA J030804.30-080324.1,47.01793,-8.05671,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7648,WISEA J030804.29-075441.0,47.01794,-7.91156,G,,,,20.5g,0.0,0,0,27,2,0,4,0
7649,WISEA J030804.30-073705.9,47.01796,-7.61831,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7650,WISEA J030804.29-080845.6,47.01799,-8.14599,G,,,,22.2g,0.0,0,0,27,2,0,4,0
7651,WISEA J030804.31-082113.9,47.01799,-8.3538,*,,,,21.1g,0.0,0,0,17,2,0,4,0
7652,WISEA J030804.33-081049.3,47.01807,-8.18038,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7653,SDSS J030804.34-081248.6,47.0181,-8.21352,*,,,,21.9g,0.0,0,0,5,1,0,4,0
7654,WISEA J030804.36-072530.4,47.01815,-7.4251,*,,,,22.8g,0.0,0,0,17,2,0,4,0
7655,WISEA J030804.35-081333.5,47.01815,-8.22598,G,,,,21.9g,0.0,3,0,27,2,0,4,0
7656,SDSS J030804.38-074740.8,47.01827,-7.79468,*,,,,23.0g,0.0,0,0,5,1,0,3,0
7657,SDSS J030804.38-073222.8,47.01828,-7.53967,G,,,,22.4g,0.0,0,0,15,1,0,4,0
7658,WISEA J030804.39-081437.1,47.0183,-8.24367,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7659,SDSS J030804.39-072131.0,47.0183,-7.35864,G,,,,22.0g,0.0,0,0,15,1,0,3,0
7660,SDSS J030804.39-071442.8,47.01832,-7.24525,G,,,,24.0g,0.0,0,0,15,1,0,3,0
7661,SDSS J030804.40-080940.4,47.01837,-8.16123,G,,,,23.0g,0.0,0,0,15,1,0,4,0
7662,WISEA J030804.42-080057.2,47.01845,-8.0159,G,,,,22.1g,0.0,0,0,27,2,0,4,0
7663,SDSS J030804.43-075543.7,47.01847,-7.92882,G,,,,22.5g,0.0,0,0,15,1,0,4,0
7664,WISEA J030804.46-071635.2,47.0186,-7.27646,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7665,WISEA J030804.47-074507.3,47.01869,-7.75218,G,,,,22.9g,0.0,0,0,27,2,0,4,0
7666,SDSS J030804.50-081740.4,47.01878,-8.29456,G,,,,22.2g,0.0,0,0,15,1,0,4,0
7667,WISEA J030804.53-072337.4,47.01889,-7.39374,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7668,WISEA J030804.53-080526.0,47.0189,-8.09058,*,,,,22.3g,0.0,0,0,17,2,0,4,0
7669,WISEA J030804.46-075548.9,47.01891,-7.93044,G,,,,22.7g,0.0,0,0,27,2,0,4,0
7670,SDSS J030804.53-071855.1,47.01891,-7.31533,G,,,,21.9g,0.0,0,0,15,1,0,3,0
7671,WISEA J030804.56-082842.9,47.01901,-8.4786,G,30857.0,0.102928,SLS ,18.3g,0.0,7,0,57,7,3,8,0
7672,WISEA J030804.56-083042.4,47.01902,-8.51178,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7673,SDSS J030804.56-082347.5,47.01904,-8.39653,G,,,,21.7g,0.0,0,0,15,1,0,4,0
7674,WISEA J030804.58-074216.8,47.01918,-7.7046,G,,,,24.7g,0.0,0,0,27,2,0,4,0
7675,WISEA J030804.61-082951.3,47.01924,-8.49761,*,,,,23.2g,0.0,0,0,17,2,0,4,0
7676,WISEA J030804.62-072039.2,47.01928,-7.34425,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7677,WISEA J030804.63-071314.5,47.01931,-7.22072,*,,,,13.4g,0.0,0,0,31,5,0,4,0
7678,WISEA J030804.64-082759.3,47.01934,-8.46649,*,81.0,0.000271,SLS ,20.8g,0.0,0,0,23,4,1,4,0
7679,SDSS J030804.66-075732.6,47.01943,-7.95907,*,,,,24.5g,0.0,0,0,5,1,0,4,0
7680,WISEA J030804.66-081248.0,47.01943,-8.21335,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7681,SDSS J030804.66-082314.5,47.01944,-8.38738,*,,,,22.1g,0.0,0,0,5,1,0,4,0
7682,WISEA J030804.71-075915.6,47.01944,-7.98761,G,,,,21.6g,0.0,0,0,27,2,0,4,0
7683,NVSS J030804-074547,47.01954,-7.76328,RadioS,,,, 0.98,0.0,0,0,0,1,0,0,3
7684,WISEA J030804.65-080159.0,47.01956,-8.0334,G,,,,23.6g,0.0,0,0,27,2,0,3,0
7685,SDSS J030804.69-074729.8,47.01957,-7.79161,G,88247.0,0.29436,SLS ,22.8g,0.0,2,0,19,2,1,4,0
7686,WISEA J030804.70-081034.3,47.01962,-8.17622,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7687,SDSS J030804.71-074438.2,47.01963,-7.74397,G,,,,22.7g,0.0,0,0,15,1,0,4,0
7688,SDSS J030804.73-075224.6,47.01971,-7.87351,*,,,,23.1g,0.0,0,0,5,1,0,4,0
7689,SDSS J030804.73-074225.2,47.01973,-7.70702,G,,,,23.1g,0.0,0,0,15,1,0,4,0
7690,WISEA J030804.74-074426.9,47.01977,-7.74083,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7691,WISEA J030804.75-072616.3,47.01978,-7.43791,G,,,,21.6g,0.0,0,0,31,3,0,4,0
7692,WISEA J030804.75-075349.7,47.01979,-7.89715,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7693,WISEA J030804.76-072229.8,47.01985,-7.37496,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7694,WISEA J030804.76-072110.2,47.01985,-7.35284,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7695,WISEA J030804.76-075954.2,47.01986,-7.9984,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7696,WISEA J030804.76-071328.4,47.01989,-7.22414,G,,,,22.7g,0.0,2,0,27,2,0,4,0
7697,SDSS J030804.77-073946.3,47.0199,-7.66287,G,,,,21.8g,0.0,0,0,15,1,0,4,0
7698,WISEA J030804.75-073907.2,47.01993,-7.65205,G,,,,21.7g,0.0,0,0,27,2,0,4,0
7699,WISEA J030804.78-073645.1,47.01994,-7.61255,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7700,WISEA J030804.78-072536.6,47.01994,-7.42686,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7701,WISEA J030804.79-080907.4,47.01997,-8.15206,G,,,,23.3g,0.0,3,0,27,2,0,4,0
7702,SDSS J030804.79-071647.9,47.01998,-7.27998,*,571105.0,1.905,PUN ,21.7g,0.0,2,0,5,1,1,4,0
7703,WISEA J030804.79-080937.2,47.01999,-8.16035,G,,,,21.4g,0.0,0,0,27,2,0,4,0
7704,SDSS J030804.80-080930.2,47.02,-8.1584,G,,,,22.5g,0.0,0,0,15,1,0,4,0
7705,WISEA J030804.81-080601.3,47.02006,-8.10037,G,239588.0,0.79918,SLS ,22.5g,0.0,2,0,27,2,1,4,0
7706,SDSS J030804.81-075955.8,47.02007,-7.99886,G,,,,22.1g,0.0,0,0,15,1,0,4,0
7707,WISEA J030804.83-075059.5,47.02016,-7.84987,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7708,SDSS J030804.84-080901.9,47.02017,-8.15053,G,,,,22.2g,0.0,0,0,15,1,0,4,0
7709,WISEA J030804.84-071750.2,47.02018,-7.29729,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7710,WISEA J030804.84-072352.6,47.02019,-7.39796,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7711,SDSS J030804.84-072413.5,47.0202,-7.40377,*,,,,22.5g,0.0,0,0,5,1,0,4,0
7712,WISEA J030804.85-075642.5,47.02021,-7.94517,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7713,SDSS J030804.85-081854.4,47.02022,-8.31514,G,,,,22.6g,0.0,0,0,15,1,0,4,0
7714,SDSS J030804.88-081344.5,47.02034,-8.22905,G,,,,24.4g,0.0,0,0,15,1,0,4,0
7715,SDSS J030804.88-074355.2,47.02035,-7.73202,G,,,,23.8g,0.0,0,0,15,1,0,3,0
7716,WISEA J030804.89-073240.2,47.0204,-7.54452,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7717,SDSS J030804.90-075844.6,47.02045,-7.97908,G,,,,22.2g,0.0,0,0,15,1,0,4,0
7718,SDSS J030804.90-080012.4,47.02045,-8.00347,*,676032.0,2.255,PUN ,21.5g,0.0,3,0,5,1,1,4,0
7719,WISEA J030804.90-081114.8,47.02045,-8.18747,G,,,,22.4g,0.0,0,0,27,2,0,4,0
7720,WISEA J030804.90-074547.7,47.02045,-7.76325,G,216198.0,0.72116,SLS ,21.6g,0.0,2,0,27,2,1,4,1
7721,GALEXMSC J030804.75-072537.9  ,47.02046,-7.42697,G,271021.0,0.90403,SLS ,22.7g,0.0,2,0,3,2,1,0,0
7722,WISEA J030804.93-082334.8,47.02056,-8.39301,*,,,,20.7g,0.0,0,0,23,3,0,4,0
7723,WISEA J030804.93-074954.7,47.02058,-7.83188,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7724,WISEA J030804.93-075358.8,47.02058,-7.89968,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7725,SDSS J030804.94-073700.3,47.02059,-7.61675,G,,,,21.2g,0.0,0,0,15,1,0,3,0
7726,WISEA J030804.96-081955.5,47.02061,-8.33201,G,,,,22.2g,0.0,0,0,27,2,0,4,0
7727,WISEA J030804.96-073937.4,47.02067,-7.66042,G,,,,20.5g,0.0,0,0,27,2,0,4,0
7728,SDSS J030804.96-082637.9,47.02069,-8.44388,*,,,,22.7g,0.0,0,0,5,1,0,4,0
7729,WISEA J030804.97-082248.1,47.02073,-8.38005,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7730,SDSS J030804.97-071712.6,47.02073,-7.28684,G,,,,22.7g,0.0,0,0,15,1,0,4,0
7731,WISEA J030804.97-080147.0,47.02074,-8.02972,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7732,WISEA J030804.98-081342.6,47.02075,-8.2285,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7733,WISEA J030804.99-075853.7,47.02081,-7.9816,G,,,,21.8g,0.0,0,0,27,2,0,4,0
7734,WISEA J030805.01-072939.6,47.02088,-7.49434,*,,,,16.3g,0.0,0,0,29,5,0,4,0
7735,WISEA J030805.01-074243.5,47.02088,-7.71209,*,,,,17.2g,0.0,0,0,30,5,0,4,0
7736,WISEA J030805.01-075314.4,47.02088,-7.88734,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7737,WISEA J030805.01-080631.0,47.0209,-8.10864,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7738,GALEXASC J030805.09-071647.5  ,47.02102,-7.27937,UvS,,,,     ,0.0,0,0,7,2,0,0,0
7739,SDSS J030805.04-074518.8,47.02103,-7.75523,*,,,,20.0g,0.0,0,0,9,2,0,4,0
7740,WISEA J030805.05-073739.0,47.02106,-7.62751,G,,,,21.3g,0.0,0,0,27,2,0,4,0
7741,WISEA J030805.06-080106.4,47.02112,-8.01845,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7742,WISEA J030805.07-072601.3,47.02115,-7.43371,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7743,WISEA J030805.08-075339.2,47.02118,-7.89425,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7744,SDSS J030805.08-072017.1,47.02118,-7.33809,*,,,,22.6g,0.0,0,0,5,1,0,4,0
7745,WISEA J030805.08-083027.5,47.02121,-8.50766,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7746,NVSS J030805-082937,47.02121,-8.49364,RadioS,,,, 1.15,0.0,0,0,0,1,0,0,0
7747,WISEA J030805.09-074329.6,47.02124,-7.7249,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7748,WISEA J030805.10-082941.7,47.02128,-8.49493,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7749,WISEA J030805.11-074742.6,47.02131,-7.79517,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7750,WISEA J030805.11-073707.8,47.02132,-7.61884,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7751,SDSS J030805.14-073828.1,47.02146,-7.64115,G,,,,22.7g,0.0,0,0,15,1,0,4,0
7752,WISEA J030805.16-071215.2,47.02151,-7.20424,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7753,WISEA J030805.17-071048.9,47.02155,-7.18027,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7754,WISEA J030805.18-080850.1,47.02161,-8.14727,IrS,,,,     ,0.0,0,0,12,1,0,0,0
7755,WISEA J030805.21-071902.0,47.02166,-7.31716,G,,,,21.1g,0.0,0,0,31,3,0,4,0
7756,WISEA J030805.21-071844.9,47.0217,-7.31257,G,,,,22.9g,0.0,0,0,27,2,0,4,0
7757,WISEA J030805.25-074533.7,47.0219,-7.75939,G,,,,21.5g,0.0,0,0,27,2,0,4,1
7758,WISEA J030805.25-071644.4,47.02191,-7.27903,*,747982.0,2.495,PUN ,20.3g,0.0,3,0,17,2,1,4,0
7759,WISEA J030805.26-074602.1,47.02193,-7.76726,*,,,,15.6g,0.0,0,0,30,5,0,4,1
7760,SDSS J030805.27-082240.6,47.02196,-8.37797,*,,,,23.3g,0.0,0,0,5,1,0,4,0
7761,SDSS J030805.27-081005.4,47.02198,-8.16817,*,,,,24.1g,0.0,0,0,5,1,0,4,0
7762,SDSS J030805.28-074115.5,47.02202,-7.68766,*,,,,22.8g,0.0,0,0,5,1,0,4,0
7763,SDSS J030805.28-072526.1,47.02204,-7.42393,*,,,,23.0g,0.0,0,0,5,1,0,4,0
